# stan_version_major = 2
# stan_version_minor = 33
# stan_version_patch = 0
# model = model_4ba3117b2609_model
# start_datetime = 2025-01-25 20:50:05 UTC
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         metric_file =  (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
#     num_chains = 1 (Default)
# id = 1 (Default)
# data
#   file = /tmp/Rtmpi9m7ws/standata-910146e27e83.json
# init = 2 (Default)
# random
#   seed = 1773305174
# output
#   file = /home/lbelzile/Documents/Personnel/MEGAsync/Website/MATH80601A/models/Poisson_simple-1.csv
#   diagnostic_file =  (Default)
#   refresh = 0
#   sig_figs = -1 (Default)
#   profile_file = /home/lbelzile/Documents/Personnel/MEGAsync/Website/MATH80601A/models/poisson_simple-profile-1.csv
# num_threads = 1 (Default)
# stanc_version = stanc3 v2.33.1
# stancflags = 
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,beta.1,beta.2,beta.3,beta.4
# Adaptation terminated
# Step size = 0.835871
# Diagonal elements of inverse mass matrix:
# 0.00473754, 0.00482306, 0.0045384, 0.0023782
1271.49,0.969506,0.835871,2,7,0,-1270.28,2.10475,1.86045,2.04642,2.66387
1271.84,1,0.835871,3,7,0,-1270.1,2.11406,1.86198,2.02406,2.64883
1272.31,0.988514,0.835871,3,7,0,-1270.2,2.08071,1.8444,2.0727,2.58675
1273.66,0.915899,0.835871,2,3,0,-1269.71,2.02649,1.894,1.89248,2.52583
1273.97,0.889635,0.835871,2,3,0,-1271.31,1.9966,1.96798,1.8527,2.57225
1273.15,0.779316,0.835871,2,3,0,-1270.03,1.95364,1.83765,1.81606,2.64529
1275.67,1,0.835871,2,3,0,-1273.03,1.87321,1.91479,1.93611,2.59373
1274.38,0.893465,0.835871,2,7,0,-1273.81,1.87337,1.9443,2.06785,2.6043
1275.81,0.727765,0.835871,1,3,0,-1271.39,1.96064,1.88725,1.91321,2.57967
1275.13,0.859932,0.835871,2,3,0,-1274.22,1.86061,1.94601,1.99995,2.62866
1272.87,0.699942,0.835871,2,3,0,-1271.38,1.80957,1.83649,2.0645,2.59799
1275.34,0.892291,0.835871,2,3,0,-1271.25,2.01947,1.92709,1.92591,2.59005
1275.19,0.986922,0.835871,3,7,0,-1274.39,1.99687,1.92358,2.02221,2.56428
1275.7,1,0.835871,2,3,0,-1274.88,2.00997,1.89368,1.9789,2.59353
1275.92,0.885392,0.835871,2,3,0,-1274.34,1.92161,1.94438,1.94515,2.6255
1276.01,0.895474,0.835871,1,3,0,-1274.89,1.94408,1.87003,1.95321,2.57818
1275.91,0.835836,0.835871,2,3,0,-1274.28,1.94401,1.93161,1.96021,2.56694
1275.34,0.671259,0.835871,2,3,0,-1272.16,1.95401,1.87218,1.89448,2.56597
1273.88,0.818073,0.835871,2,3,0,-1272.7,1.9703,1.95248,2.07501,2.65879
1270.32,0.699185,0.835871,2,3,0,-1269.42,1.91735,1.86659,1.74454,2.54139
1274.01,1,0.835871,2,3,0,-1268.94,2.05292,1.81287,1.95816,2.59034
1274.25,0.851131,0.835871,3,7,0,-1270.82,1.83331,1.95847,1.91104,2.63396
1275.51,0.935953,0.835871,2,3,0,-1272.77,1.96622,1.82772,1.96641,2.58044
1274.27,0.876343,0.835871,2,3,0,-1273.65,2.03409,1.97129,2.01322,2.64021
1274.74,0.683989,0.835871,3,7,0,-1270.17,1.92561,1.85888,1.90293,2.53751
1273.45,0.821594,0.835871,2,3,0,-1271.89,1.86776,1.79009,1.97902,2.53597
1273.7,0.99003,0.835871,3,7,0,-1272.57,1.82441,1.80706,1.94998,2.57253
1275.08,1,0.835871,2,3,0,-1273.34,1.90584,1.80388,1.98226,2.59202
1273.28,0.821343,0.835871,2,7,0,-1272.33,1.99675,1.89331,1.80543,2.59701
1275.73,0.992582,0.835871,2,3,0,-1272.97,2.00895,1.89904,1.94563,2.60074
1275.52,0.980751,0.835871,2,3,0,-1275.2,1.86526,1.92956,1.96505,2.62262
1275.74,0.827468,0.835871,2,7,0,-1273.63,2.00043,1.90422,1.93648,2.62108
1275.3,0.966515,0.835871,2,3,0,-1275,1.99751,1.89062,1.96325,2.65723
1274.56,0.927865,0.835871,2,3,0,-1274.14,1.84908,1.91631,1.99545,2.54522
1275.03,0.947111,0.835871,2,3,0,-1272.92,2.0428,1.8752,1.97119,2.60872
1274.64,0.976368,0.835871,2,3,0,-1274.29,2.05158,1.87246,1.96193,2.5752
1274.58,0.913057,0.835871,2,3,0,-1272.83,1.98421,1.87752,1.9428,2.52181
1275.7,0.987535,0.835871,2,3,0,-1274.01,1.97659,1.91963,1.9097,2.58261
1275.93,0.979196,0.835871,3,7,0,-1275.29,1.96428,1.93717,1.95829,2.63188
1275.05,0.676772,0.835871,1,3,0,-1272.64,1.87682,1.83014,1.97945,2.57164
1274.94,0.991195,0.835871,3,7,0,-1274.11,1.93464,1.82702,2.03574,2.57606
1273.93,0.697505,0.835871,2,3,0,-1270.9,1.92607,1.87106,1.82064,2.61836
1273.18,0.827865,0.835871,2,3,0,-1270.89,1.93362,1.8935,1.82941,2.67753
1272.67,0.97433,0.835871,3,7,0,-1272.5,1.95268,1.90378,2.09736,2.51691
1271.76,0.945127,0.835871,3,7,0,-1270.54,1.89583,1.95999,2.06505,2.48612
1275.13,0.888682,0.835871,2,3,0,-1269.87,1.92357,1.85215,1.91549,2.65629
1275.72,0.805775,0.835871,2,7,0,-1272.97,1.98604,1.8881,1.96165,2.5652
1273.82,0.596765,0.835871,2,3,0,-1271.47,1.93059,2.02043,1.87203,2.58691
1275.18,0.810331,0.835871,3,7,0,-1271.12,1.95593,1.80609,1.97976,2.62457
1275.53,0.947196,0.835871,2,3,0,-1274.06,1.96787,1.96436,1.97205,2.56753
1274.24,0.840404,0.835871,2,3,0,-1273.45,1.93006,1.78692,1.98893,2.65663
1275.61,0.799523,0.835871,2,7,0,-1271.57,1.87905,1.95052,1.96809,2.6142
1275.63,0.678781,0.835871,2,3,0,-1271.57,1.95427,1.92262,2.01657,2.56685
1273.72,0.810957,0.835871,2,3,0,-1273.33,1.94105,1.81584,1.83448,2.60173
1270.94,0.719301,0.835871,2,3,0,-1268.57,1.96798,1.97167,2.16476,2.60499
1273.9,1,0.835871,2,3,0,-1269.67,1.99063,1.98119,1.87778,2.54686
1273.28,0.962166,0.835871,3,7,0,-1271.65,1.87205,1.88432,1.92291,2.70621
1273.35,0.994512,0.835871,2,7,0,-1272.21,1.86906,1.81861,1.95655,2.69105
1275.29,1,0.835871,2,3,0,-1272.92,1.97977,1.96781,2.01829,2.62028
1274.6,0.882156,0.835871,2,7,0,-1273.46,1.97278,1.87908,2.07882,2.60434
1275.22,0.888266,0.835871,2,7,0,-1272.74,1.87506,1.93333,2.00749,2.64068
1272.17,0.72706,0.835871,3,7,0,-1271.41,1.89041,1.76382,1.83979,2.56837
1274.75,0.922196,0.835871,3,7,0,-1270.74,1.92343,2.00997,2.00334,2.62536
1275.84,0.936816,0.835871,2,3,0,-1273.86,1.96966,1.84752,1.94736,2.603
1274.56,0.855464,0.835871,2,3,0,-1274.03,1.98285,1.78176,1.9801,2.61422
1274.88,0.990749,0.835871,3,7,0,-1273.44,1.86915,1.86062,1.96867,2.54732
1275.05,0.99619,0.835871,3,7,0,-1273.99,1.8674,1.88585,1.96556,2.54909
1274.94,0.995767,0.835871,3,7,0,-1274.35,2.02017,1.92931,1.93701,2.65218
1271.96,0.704303,0.835871,2,3,0,-1270.88,1.96337,1.96731,1.93728,2.46689
1274.9,0.974594,0.835871,2,3,0,-1271.03,2.01901,1.87019,1.96419,2.55036
1275.73,1,0.835871,2,3,0,-1274.68,1.93396,1.96865,1.98226,2.61981
1274.8,0.907315,0.835871,2,3,0,-1274.4,1.8587,1.87589,1.9175,2.55701
1274.62,0.826073,0.835871,3,7,0,-1272.4,1.91576,1.93819,1.87709,2.54775
1272.91,0.871792,0.835871,2,3,0,-1272.07,1.93919,1.8661,1.8785,2.49403
1272.86,0.998317,0.835871,3,7,0,-1271.74,1.92516,1.86542,1.86282,2.50085
1274.89,0.987239,0.835871,2,3,0,-1271.78,1.99396,1.89666,1.96667,2.53143
1275.73,0.949136,0.835871,2,3,0,-1273.78,1.91101,1.95226,1.96556,2.63406
1273.73,0.800422,0.835871,3,7,0,-1273.18,1.87626,1.89735,2.09523,2.58062
1268.7,0.415695,0.835871,2,7,0,-1262.54,1.85659,1.84576,1.95473,2.42271
1273.88,1,0.835871,2,7,0,-1267.62,1.92751,1.75971,1.96406,2.6432
1272.55,0.843677,0.835871,2,7,0,-1270.89,2.05211,1.97792,1.88218,2.53269
1269.87,0.780986,0.835871,3,7,0,-1268.38,1.7873,1.73268,2.01306,2.66627
1272.25,0.960002,0.835871,2,3,0,-1267.17,2.01886,2.07603,1.97072,2.58511
1273.11,0.815569,0.835871,2,3,0,-1267.59,1.83426,2.00591,1.89316,2.56531
1275.96,0.772258,0.835871,2,3,0,-1270.52,1.95683,1.91658,2.01311,2.60166
1275.96,0.462328,0.835871,2,3,0,-1270.61,1.95683,1.91658,2.01311,2.60166
1275.57,0.94593,0.835871,2,3,0,-1275.27,2.0023,1.84991,1.95972,2.60068
1274.35,0.8941,0.835871,3,7,0,-1273.95,1.89118,1.97717,1.87875,2.6413
1274.31,0.994525,0.835871,2,3,0,-1273.81,1.88934,2.00209,1.89006,2.61862
1275.37,1,0.835871,2,3,0,-1273.79,1.85933,1.9461,1.95647,2.60209
1275.26,0.994527,0.835871,2,3,0,-1275,1.85104,1.9316,1.9906,2.60442
1275.98,0.906864,0.835871,2,3,0,-1274.16,1.96813,1.94372,1.97547,2.61726
1275.76,0.654876,0.835871,2,3,0,-1271.9,1.98051,1.88414,1.93753,2.63717
1276.01,0.843698,0.835871,2,3,0,-1274.05,1.95214,1.87959,2.00303,2.59169
1275.23,0.811689,0.835871,2,3,0,-1274.25,1.98454,1.97331,2.00665,2.6274
1274.48,0.625997,0.835871,2,7,0,-1270.76,1.88696,1.80378,2.01051,2.63772
1274.36,0.992328,0.835871,2,7,0,-1274.24,2.00421,2.00416,1.92087,2.5739
1274.22,0.994957,0.835871,3,7,0,-1273.19,1.85548,1.81169,1.98723,2.64578
1274.91,1,0.835871,2,3,0,-1273.53,1.8353,1.86078,1.96115,2.59752
1273.19,0.860894,0.835871,2,3,0,-1272.27,2.04275,1.8178,1.94157,2.67675
1274.35,1,0.835871,3,7,0,-1271.84,1.93092,1.93785,2.08824,2.61168
1274.23,0.972938,0.835871,2,7,0,-1272.84,1.88837,1.87356,1.91023,2.52275
1273.59,0.971931,0.835871,2,7,0,-1273.13,1.96599,1.92257,2.04252,2.69728
1272.76,0.865973,0.835871,3,7,0,-1270.09,1.92589,1.90718,1.82428,2.52016
1273.61,1,0.835871,2,3,0,-1271.33,2.02922,1.92328,1.87882,2.53461
1273.63,1,0.835871,3,7,0,-1272.01,1.82596,1.86232,2.00985,2.66699
1274.31,0.898874,0.835871,2,3,0,-1271.59,1.87442,1.96491,1.9847,2.67383
1274.31,0.625262,0.835871,2,3,0,-1269.36,1.87442,1.96491,1.9847,2.67383
1271.81,0.680245,0.835871,2,3,0,-1269.22,1.806,1.9738,1.91406,2.69461
1273.75,1,0.835871,2,3,0,-1270.05,1.8614,1.8207,1.87418,2.56561
1272.48,0.842422,0.835871,2,3,0,-1271.04,2.09675,1.96053,2.01906,2.64503
1276,1,0.835871,2,3,0,-1272.82,1.91133,1.93023,1.99453,2.60031
1276.12,0.866217,0.835871,2,3,0,-1274.65,1.96588,1.89876,1.98754,2.59242
1275.77,0.549758,0.835871,3,7,0,-1271.13,1.96442,1.88085,2.02332,2.60584
1275.13,0.925724,0.835871,3,7,0,-1274.66,1.99638,1.82341,1.92933,2.59157
1274.39,0.91615,0.835871,2,3,0,-1273.52,1.88548,2.01212,1.95484,2.63966
1274.82,0.854757,0.835871,2,3,0,-1271.68,2.03975,1.85061,1.93787,2.59582
1270.8,0.734196,0.835871,2,3,0,-1270.05,1.83881,2.07966,1.90971,2.65843
1272.24,1,0.835871,3,7,0,-1269.97,1.79293,2.01812,1.91143,2.61929
1271.52,0.964582,0.835871,2,7,0,-1269.58,2.0653,1.78137,1.99922,2.52117
1275.28,0.997956,0.835871,3,7,0,-1271.43,1.93463,1.92851,1.87953,2.63103
1274.2,0.780279,0.835871,2,3,0,-1272.56,1.93733,1.77898,2.02011,2.57509
1274.68,0.850852,0.835871,2,7,0,-1271.67,1.96801,1.81383,1.89883,2.6378
1274.47,0.937199,0.835871,3,7,0,-1272.93,1.86245,1.97743,2.02766,2.57977
1274.25,0.970743,0.835871,3,7,0,-1273.89,1.87363,1.99173,2.04227,2.59493
1274.17,0.936762,0.835871,2,3,0,-1272.73,1.92792,1.75994,1.94829,2.59354
1275.78,1,0.835871,2,3,0,-1273.99,1.99823,1.88754,1.93903,2.61753
1275.92,0.927784,0.835871,2,3,0,-1274.83,1.9014,1.86531,1.97912,2.61107
1273.66,0.701389,0.835871,2,3,0,-1272.8,1.85649,1.9,2.06562,2.6603
1272.6,0.818384,0.835871,3,7,0,-1269.88,1.7818,1.88024,1.95522,2.53343
1272.81,1,0.835871,3,7,0,-1269.97,1.94289,1.80203,1.91581,2.70403
1273.83,1,0.835871,2,3,0,-1271.63,1.91257,1.76547,1.90884,2.62955
1271.91,0.83997,0.835871,2,3,0,-1270.91,2.01989,2.0714,2.02149,2.57209
1275.92,1,0.835871,2,3,0,-1271.86,1.95285,1.92643,2.00887,2.62162
1274.63,0.708462,0.835871,2,3,0,-1273.23,2.04668,1.89646,1.92088,2.63436
1274.85,0.968009,0.835871,2,3,0,-1273.77,1.84857,1.9089,1.92475,2.56254
1272.59,0.813142,0.835871,2,7,0,-1271.74,2.03174,1.8682,1.86593,2.69029
1275.25,1,0.835871,2,3,0,-1272.06,1.92868,1.87315,1.87322,2.59254
1275.76,0.839364,0.835871,2,3,0,-1273.3,1.90888,1.86923,2.01484,2.60395
1274.13,0.828055,0.835871,2,3,0,-1273.5,1.80966,1.84724,1.98288,2.60434
1274.89,0.883912,0.835871,2,3,0,-1271.75,1.97655,1.98201,1.89375,2.58745
1273.84,0.828019,0.835871,2,3,0,-1272.2,1.98189,2.00423,1.99611,2.53205
1273.58,0.895421,0.835871,3,7,0,-1271.03,1.89642,1.75277,1.98759,2.63257
1274.59,0.862631,0.835871,2,3,0,-1270.8,1.86624,1.86485,1.87061,2.59986
1274.01,0.860758,0.835871,2,3,0,-1272.28,1.85282,1.85323,1.88305,2.65145
1275.3,1,0.835871,2,3,0,-1273.4,1.89402,1.82597,1.93069,2.59584
1274.79,0.972655,0.835871,2,3,0,-1274.42,1.90923,1.83228,1.87433,2.60112
1273.08,0.870093,0.835871,2,3,0,-1272.07,1.98656,1.83391,2.08577,2.54237
1272.5,0.976925,0.835871,2,3,0,-1271.17,1.97466,1.90897,2.07535,2.49877
1270.34,0.892803,0.835871,2,3,0,-1270,1.92895,1.91261,1.80832,2.72795
1273.82,0.978474,0.835871,2,7,0,-1269.41,1.96999,1.78728,2.04062,2.56267
1275.75,0.999287,0.835871,2,7,0,-1273.76,1.92751,1.96485,1.99516,2.605
1275.31,0.889996,0.835871,2,7,0,-1274.34,2.00203,1.96236,1.93132,2.62303
1272.98,0.72485,0.835871,2,3,0,-1271.52,2.04872,1.9717,1.84553,2.61091
1272.19,0.927365,0.835871,3,7,0,-1270,1.85897,1.74104,2.04173,2.58288
1271.95,0.984442,0.835871,2,7,0,-1271.05,2.05443,2.03454,1.8806,2.63987
1270.83,0.885909,0.835871,3,7,0,-1267.46,1.91051,1.69605,1.94187,2.67569
1272.53,0.993458,0.835871,3,7,0,-1268.12,1.75972,1.95048,1.96194,2.57549
1273,0.899372,0.835871,2,3,0,-1270.6,2.08299,1.85478,2.04594,2.60297
1274.45,0.963446,0.835871,2,3,0,-1271.7,1.8441,1.95036,1.91178,2.56526
1274.86,0.95887,0.835871,3,7,0,-1272.73,1.99096,1.87089,2.03463,2.65104
1271.11,0.577452,0.835871,2,3,0,-1269.49,2.14532,1.91234,2.00834,2.62752
1275.64,1,0.835871,2,3,0,-1271.74,1.88238,1.86734,1.9581,2.57856
1275.09,0.921187,0.835871,2,3,0,-1274.45,1.84133,1.93221,1.94105,2.60706
1274.26,0.558609,0.835871,2,3,0,-1269,1.97371,1.91342,1.83089,2.59557
1274.22,0.999331,0.835871,3,7,0,-1273.63,1.96587,1.89797,1.82722,2.59905
1272.03,0.778247,0.835871,2,3,0,-1270.52,1.80857,1.77258,2.02337,2.64294
1274.26,0.964658,0.835871,2,7,0,-1271.19,1.95581,2.00032,1.86866,2.59726
1273.94,0.98592,0.835871,2,7,0,-1273.73,1.93288,1.81222,2.07598,2.61996
1275.78,0.9423,0.835871,2,3,0,-1272.73,1.88598,1.92298,1.99692,2.61271
1274.11,0.844427,0.835871,2,3,0,-1273.85,1.9904,1.83141,1.90636,2.53344
1274.6,0.925287,0.835871,3,7,0,-1272.12,1.95283,1.9814,1.98413,2.67122
1275.54,0.973725,0.835871,2,3,0,-1273.91,1.95514,1.91579,2.03909,2.62103
1274.89,0.843454,0.835871,2,7,0,-1273.51,1.88011,1.85338,2.03029,2.56996
1274.25,0.800073,0.835871,2,3,0,-1271.96,2.00194,1.88586,1.84269,2.59235
1272.28,0.769095,0.835871,2,3,0,-1270.27,1.97782,1.73821,1.87217,2.63859
1273.54,1,0.835871,2,3,0,-1270.69,2.05003,1.84774,1.86725,2.62504
1276.12,1,0.835871,2,3,0,-1273.84,1.94873,1.93782,1.97896,2.59815
1275.96,0.81237,0.835871,3,7,0,-1274.37,1.9141,1.91213,1.97835,2.57228
1272.5,0.646934,0.835871,2,3,0,-1272.23,1.88539,1.79442,1.81846,2.61276
1274.99,1,0.835871,2,3,0,-1272.21,1.94587,1.91923,2.05953,2.57093
1275.79,1,0.835871,2,7,0,-1274.77,1.98188,1.92263,1.94958,2.63769
1275.01,0.890806,0.835871,2,3,0,-1274.4,1.98054,1.94817,1.88142,2.63031
1274.16,0.702178,0.835871,2,7,0,-1271.28,1.82919,1.90212,1.93171,2.66079
1274.12,0.98166,0.835871,3,7,0,-1272.34,1.97115,1.99839,1.8632,2.60089
1274.98,0.832591,0.835871,3,7,0,-1271.27,1.89265,1.81123,1.99513,2.62401
1272.98,0.62321,0.835871,2,3,0,-1268.7,1.80487,2.01383,1.98704,2.60828
1275.11,0.895174,0.835871,2,3,0,-1270.8,1.94915,1.95796,1.96829,2.66647
1273.43,0.829988,0.835871,2,3,0,-1272.75,1.88951,1.82222,1.8716,2.53454
1275.74,1,0.835871,2,3,0,-1273.32,1.89499,1.94113,1.92916,2.61503
1274.31,0.6463,0.835871,2,3,0,-1272.09,2.04886,1.89725,1.89531,2.63075
1272.82,0.833476,0.835871,2,3,0,-1270.97,1.908,2.01576,1.87763,2.67794
1275.9,1,0.835871,2,3,0,-1272.69,1.94739,1.94389,1.92118,2.60412
1275.28,0.891185,0.835871,2,3,0,-1274.71,1.97984,1.88614,1.88846,2.63365
1275.3,0.999571,0.835871,3,7,0,-1274.5,1.89125,1.93914,1.93749,2.55452
1274.14,0.778791,0.835871,2,7,0,-1272.24,1.98299,1.84743,1.97846,2.51499
1275.07,1,0.835871,2,3,0,-1273.84,1.89861,1.90876,1.94767,2.67143
1275.44,0.931613,0.835871,2,7,0,-1273.8,1.9945,1.85807,1.95324,2.64122
1273.8,0.590908,0.835871,2,3,0,-1270.15,1.93962,1.98828,1.84513,2.57276
1275.74,0.892643,0.835871,2,3,0,-1271.91,1.92898,1.8589,2.00791,2.58197
1275.32,0.770587,0.835871,2,3,0,-1273.05,1.98689,1.9845,1.97158,2.59331
1275.15,0.949203,0.835871,2,3,0,-1274.58,1.88929,1.81792,1.93957,2.59126
1274.54,0.966713,0.835871,2,3,0,-1274.01,1.94257,1.79183,1.89731,2.59997
1274.99,0.985018,0.835871,2,3,0,-1273.5,1.96919,1.85249,2.0098,2.54558
1274.67,0.953456,0.835871,2,3,0,-1273.55,1.99615,1.99599,1.95589,2.56245
1273.7,0.874782,0.835871,3,7,0,-1272,1.89768,1.83549,1.91202,2.51476
1272.4,0.768295,0.835871,2,3,0,-1269.73,1.859,1.78605,1.92086,2.51548
1275.63,1,0.835871,2,3,0,-1272.42,1.9727,1.90943,1.89512,2.61299
1275.1,0.741324,0.835871,2,3,0,-1272.56,1.96438,1.93872,2.05175,2.62687
1275.6,0.999097,0.835871,2,7,0,-1274.62,1.99589,1.93672,1.93181,2.58038
1275.94,0.928881,0.835871,2,3,0,-1274.63,1.93871,1.91883,2.01492,2.59296
1274.97,0.873669,0.835871,2,3,0,-1274.53,1.90027,1.98589,1.9926,2.56515
1274.97,0.625661,0.835871,2,3,0,-1270.51,1.90027,1.98589,1.9926,2.56515
1273.49,0.852269,0.835871,2,3,0,-1272.84,1.99208,1.79164,1.86962,2.64108
1274.06,0.791234,0.835871,2,3,0,-1269.66,1.97495,1.93556,1.96908,2.6995
1270.91,0.767571,0.835871,2,3,0,-1269.64,2.07959,1.98252,1.89152,2.69907
1272.84,0.994655,0.835871,3,7,0,-1269.46,2.09098,1.86004,1.96824,2.661
1275.46,1,0.835871,2,7,0,-1272.89,1.87267,1.95324,1.95241,2.61902
1275.32,0.738295,0.835871,1,3,0,-1272.29,2.00584,1.8795,2.0198,2.58363
1275.3,0.999132,0.835871,3,7,0,-1274.52,1.87513,1.92947,1.90643,2.58326
1275.61,0.867446,0.835871,2,3,0,-1273.56,1.98402,1.96327,1.95219,2.62231
1274.79,0.913642,0.835871,2,7,0,-1274.1,1.99111,1.87849,2.03394,2.65678
1274.78,0.981576,0.835871,3,7,0,-1273.44,1.91303,1.87863,1.92403,2.52797
1274.27,0.811483,0.835871,2,7,0,-1271.84,1.81497,1.92712,2.00255,2.57899
1273.87,0.963159,0.835871,3,7,0,-1272.26,1.84053,1.83859,1.9863,2.66749
1273.56,0.95251,0.835871,3,7,0,-1271.29,1.82339,1.975,1.94879,2.66129
1273.67,0.993771,0.835871,3,7,0,-1271.86,1.83048,1.96249,1.97608,2.67015
1273.67,0.809967,0.835871,1,1,0,-1272.37,1.83048,1.96249,1.97608,2.67015
1274.77,1,0.835871,2,3,0,-1272.51,1.91417,1.87907,2.07149,2.58918
1275.76,0.848712,0.835871,2,7,0,-1272.94,1.92025,1.84714,1.93164,2.61648
1275.86,0.952831,0.835871,3,7,0,-1275.15,1.90673,1.90191,1.91215,2.60204
1275.81,0.954257,0.835871,2,7,0,-1275.07,1.9847,1.85899,1.98506,2.6104
1275.18,0.897092,0.835871,2,3,0,-1274.56,2.02752,1.89626,1.95555,2.63846
1274.83,0.943783,0.835871,3,7,0,-1273.76,1.83499,1.86079,1.94264,2.59163
1275.03,0.991621,0.835871,3,7,0,-1273.74,1.99866,1.96661,2.01214,2.63497
1275.25,0.999177,0.835871,3,7,0,-1274.32,1.95515,1.89004,2.00553,2.66483
1273.57,0.761692,0.835871,2,3,0,-1272.24,1.92079,2.01237,2.04573,2.65811
1275.19,1,0.835871,2,3,0,-1273.02,1.9394,1.85132,2.01435,2.55342
1275.31,0.998407,0.835871,3,7,0,-1274.38,1.97798,1.98941,1.98112,2.60192
1273.08,0.76114,0.835871,3,7,0,-1271.99,1.9909,1.91882,2.06104,2.50895
1271.25,0.901968,0.835871,2,3,0,-1270.89,2.01678,1.88296,2.1046,2.50286
1272.37,1,0.835871,2,3,0,-1269.3,1.82288,1.90379,1.88428,2.69431
1274.96,1,0.835871,2,3,0,-1272.02,2.03099,1.96178,1.9558,2.5883
1274.7,0.930459,0.835871,2,3,0,-1273.89,1.82285,1.89796,1.99385,2.61287
1273.6,0.906267,0.835871,3,7,0,-1272.6,1.87542,1.96209,2.07076,2.65463
1272.12,0.802278,0.835871,3,7,0,-1269.68,1.93741,1.77873,2.09054,2.66353
1272.79,1,0.835871,2,7,0,-1271.76,1.94702,1.98213,1.83744,2.52976
1273.19,0.984684,0.835871,3,7,0,-1270.29,1.84669,1.80481,2.04219,2.65128
1273.02,0.985245,0.835871,3,7,0,-1270.95,2.02856,2.0214,1.87247,2.60619
1268.84,0.664174,0.835871,2,3,0,-1267.6,1.79959,1.71222,2.08102,2.63689
1274.6,1,0.835871,2,3,0,-1268.86,1.90538,1.97896,1.87399,2.58592
1270.53,0.712441,0.835871,2,3,0,-1269.78,1.79162,1.99335,1.80792,2.59285
1274.2,0.935632,0.835871,2,3,0,-1268.65,2.06389,1.84539,1.98237,2.59969
1275.23,0.715827,0.835871,2,3,0,-1269.94,1.89834,1.99254,1.97014,2.60421
1275.68,0.898308,0.835871,3,7,0,-1273.87,1.94977,1.8303,1.97538,2.59107
1275.79,0.872081,0.835871,3,7,0,-1274.22,1.90933,1.94532,2.00524,2.60656
1275.38,0.877027,0.835871,2,3,0,-1274.32,1.91388,1.83038,1.91675,2.61658
1274.78,0.957416,0.835871,2,7,0,-1274.09,1.89245,1.88069,2.06317,2.58585
1275.16,0.883947,0.835871,3,7,0,-1272.78,1.91417,1.86313,1.877,2.62061
1275.4,0.957892,0.835871,3,7,0,-1274,1.99191,1.92164,2.02792,2.58228
1274.7,0.882666,0.835871,3,7,0,-1273.61,1.86928,1.91033,1.91413,2.66316
1275.97,0.877928,0.835871,2,3,0,-1273.34,1.91519,1.88469,1.95119,2.57472
1275.74,0.96395,0.835871,2,3,0,-1275.43,1.9518,1.8917,1.90759,2.57528
1274.63,0.871162,0.835871,2,3,0,-1274.08,1.98486,1.85948,1.85835,2.61842
1274.44,0.766477,0.835871,2,3,0,-1270.85,2.03899,1.93213,2.01087,2.64912
1272.02,0.759992,0.835871,2,7,0,-1271,1.79868,1.89094,1.82443,2.5833
1274.24,0.920833,0.835871,2,3,0,-1270.33,1.81343,1.90866,1.94061,2.56672
1272.19,0.80013,0.835871,2,3,0,-1270.55,1.99584,1.79868,2.02292,2.49806
1272.28,0.999983,0.835871,3,7,0,-1269.3,1.9764,1.72179,1.89714,2.57791
1270.58,0.894231,0.835871,2,3,0,-1268.71,1.8807,2.1148,1.99784,2.57349
1273.99,0.915171,0.835871,2,7,0,-1267.54,1.83212,1.92726,1.91332,2.54507
1274.6,0.824405,0.835871,2,3,0,-1270.93,1.98662,1.87298,1.97303,2.52256
1273.38,0.830728,0.835871,2,3,0,-1271.68,2.00922,1.79107,1.86719,2.58067
1274.28,0.964743,0.835871,3,7,0,-1271.23,1.85202,1.96572,1.98537,2.66116
1275.34,0.933763,0.835871,2,3,0,-1272.92,2.01087,1.90451,1.9428,2.56284
1274.16,0.862452,0.835871,2,3,0,-1273.66,1.81725,1.86444,1.97209,2.6452
1273.13,0.937769,0.835871,2,3,0,-1272.26,1.8525,1.87213,1.96249,2.70511
1273.3,1,0.835871,2,3,0,-1272.43,1.87416,1.82816,1.9641,2.69833
1275.7,0.993811,0.835871,3,7,0,-1273.1,1.99334,1.8778,2.00045,2.58589
1273.63,0.668875,0.835871,2,3,0,-1271.25,1.97444,2.02023,2.03114,2.65453
1274.11,0.97108,0.835871,3,7,0,-1271.54,1.88049,1.82926,1.91476,2.67068
1274.05,0.949543,0.835871,2,3,0,-1272.12,1.80023,1.90845,1.93877,2.58109
1272.9,0.85267,0.835871,2,7,0,-1270.7,1.84815,1.83732,1.8254,2.60428
